subject_id,subject_id_ph1,z_no_trust,z_trust,z_no_answer,z_total_people,Invalid_Domain_or_Sender,Potent_Mal_Links,Spelling_or_Grammar,Appeal_to_Greed,Appeal_to_Urgency,Appeal_to_Authority,Other_Phishy_Findings,VeryTrustworthy,Trustworthy,Neither_Trust,Untrustworthy,VeryUntrustworthy,VeryAppealing,Appealing,NeitherAppealing,UnAppealing,VeryUnAppealing,malicious,SensitivityRate,VictimizationRate,FalsePositiveRate,SpecificityRate,url,maliciousness,Findings,Present Cue Types,Website Description,TrustWorthiness Rating,Visual Attractiveness Rating,response,BardSensitivityRate,BardVictimizationRate,BardFalsePositiveRate,BardSpecificityRate
52837397,52837397,13,2,0,15,2.0,0.0,4.0,1.0,1.0,0.0,11.0,0,1,1,11,2,0,0,6,3,6,True,0.8666666666666667,0.13333333333333333,,,https://panoptes-uploads.zooniverse.org/production/subject_location/a77839e4-b11b-4850-a6cc-127d3b8263e5.jpeg,True,Nothing Phishy Here,[],"This webpage is an article from the Moatia news website with the title ""BLACK DOG: Theresa May snaps after Tory backbenchers sne"". ",Trustworthy,Visually Unattractive or Unappealing,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: This webpage is an article from the Moatia news website with the title ""BLACK DOG: Theresa May snaps after Tory backbenchers sne"". 
TrustWorthiness Rating: Trustworthy
Visual Attractiveness Rating: Visually Unattractive or Unappealing
",0.0,1.0,,
52837398,52837398,13,1,1,14,10.0,0.0,2.0,1.0,0.0,0.0,1.0,3,3,0,3,5,4,9,0,0,1,True,0.9285714285714286,0.07142857142857142,,,https://panoptes-uploads.zooniverse.org/production/subject_location/4b59b17a-f31d-4bec-a238-6d9e5570fafc.jpeg,True,Nothing Phishy Here,[],"The image is a screenshot of an Amazon product page for a Kindle ebook titled ""Frenetic Wanderings: Secret Forest Of The Unicorn Freaks: A Retro Collection of One Panel Cartoons Kindle Edition"" by Jeff Swenson.",Very Trustworthy,Neutral,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: The image is a screenshot of an Amazon product page for a Kindle ebook titled ""Frenetic Wanderings: Secret Forest Of The Unicorn Freaks: A Retro Collection of One Panel Cartoons Kindle Edition"" by Jeff Swenson.
TrustWorthiness Rating: Very Trustworthy
Visual Attractiveness Rating: Neutral 
",0.0,1.0,,
52837399,52837399,6,9,0,15,5.0,0.0,3.0,0.0,0.0,0.0,6.0,0,4,6,4,1,0,3,7,4,1,True,0.4,0.6,,,https://panoptes-uploads.zooniverse.org/production/subject_location/42d5b05e-34ee-4cf8-a252-bc07a9f44e52.jpeg,True,Nothing Phishy Here,[],"A screenshot of a website article talking about a Goldman's president, David Solomon, to become CEO on Oct 1. ",Trustworthy,Neutral,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: A screenshot of a website article talking about a Goldman's president, David Solomon, to become CEO on Oct 1. 
TrustWorthiness Rating: Trustworthy
Visual Attractiveness Rating: Neutral 
",0.0,1.0,,
52837400,52837400,12,3,0,15,1.0,0.0,3.0,0.0,3.0,0.0,8.0,0,2,2,6,5,0,0,4,6,5,True,0.8,0.2,,,https://panoptes-uploads.zooniverse.org/production/subject_location/e1441703-e855-4f6a-a4a1-f346a0145eee.jpeg,True,Nothing Phishy Here,[],The screenshot shows a news article from a website called MoAtia. The article discusses a report warning that humans risk wiping out one million species of plants and animals.,Neutral,Visually Unattractive or Unappealing,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: The screenshot shows a news article from a website called MoAtia. The article discusses a report warning that humans risk wiping out one million species of plants and animals.
TrustWorthiness Rating: Neutral
Visual Attractiveness Rating: Visually Unattractive or Unappealing 
",0.0,1.0,,
52837402,52837402,10,5,0,15,8.0,0.0,10.0,4.0,1.0,1.0,4.0,0,0,4,9,2,0,0,2,10,3,True,0.6666666666666666,0.3333333333333333,,,https://panoptes-uploads.zooniverse.org/production/subject_location/be15af8f-00e7-40f3-8e12-2a8c434059a8.jpeg,True,Something's Phishy,"['Potentially Malicious Link', 'Other Phishy Findings']",The website claims to offer a free YouTube downloader and converter. It claims to be compatible with Windows 9x/Me/2000/XP/2003/Vista/7/8/10 and allows downloading and converting YouTube videos to other formats.,Very Untrustworthy,Very Visually Unattractive or Unappealing,"Findings: Something's Phishy
Present Cue Types: ['Potentially Malicious Link', 'Other Phishy Findings']
Website Description: The website claims to offer a free YouTube downloader and converter. It claims to be compatible with Windows 9x/Me/2000/XP/2003/Vista/7/8/10 and allows downloading and converting YouTube videos to other formats.
TrustWorthiness Rating: Very Untrustworthy
Visual Attractiveness Rating: Very Visually Unattractive or Unappealing
",1.0,0.0,,
52837403,52837403,4,11,0,15,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1,3,6,4,1,0,5,7,2,1,True,0.26666666666666666,0.7333333333333333,,,https://panoptes-uploads.zooniverse.org/production/subject_location/717c56c7-7e6f-4745-8de6-153b3ff65272.jpeg,True,Something's Phishy,['Poor Spelling or Grammar'],"The image shows the homepage of a news website called ""Top Nems: Politics & Business, Arts & Entertainment"". There are links to different sections of the website, including politics, business, and lifestyle. The main article on the page is about Chelsea Clinton calling out the National Enquirer for attacks against her mother. There are also two smaller articles on the page, one about the Hong Kong Chief Executive and the other about the Chinese currency.",Very Untrustworthy,Visually Unattractive or Unappealing,"{
 ""Findings"": ""Something's Phishy"",
 ""Present Cue Types"": [
  ""Poor Spelling or Grammar""
 ],
 ""Website Description"": ""The image shows the homepage of a news website called \""Top Nems: Politics & Business, Arts & Entertainment\"". There are links to different sections of the website, including politics, business, and lifestyle. The main article on the page is about Chelsea Clinton calling out the National Enquirer for attacks against her mother. There are also two smaller articles on the page, one about the Hong Kong Chief Executive and the other about the Chinese currency."",
 ""TrustWorthiness Rating"": ""Very Untrustworthy"",
 ""Visual Attractiveness Rating"": ""Visually Unattractive or Unappealing""
}
",1.0,0.0,,
52837405,52837405,10,5,0,15,8.0,0.0,5.0,0.0,0.0,0.0,4.0,0,5,5,5,0,0,11,2,2,0,True,0.6666666666666666,0.3333333333333333,,,https://panoptes-uploads.zooniverse.org/production/subject_location/2132ec95-e184-41d1-86d3-750efa1a3a1e.jpeg,True,Nothing Phishy Here,[],"This is the homepage of MyBPOS, a business process outsourcing company. The site features a clean design with a blue and white color scheme. The text highlights MyBPOS as a leading provider of international business support services and mentions Dell as a client. The page includes a call-to-action button to download a brochure and provides contact information.",Neutral,Neutral,"{
 ""Findings"": ""Nothing Phishy Here"",
 ""Present Cue Types"": [],
 ""Website Description"": ""This is the homepage of MyBPOS, a business process outsourcing company. The site features a clean design with a blue and white color scheme. The text highlights MyBPOS as a leading provider of international business support services and mentions Dell as a client. The page includes a call-to-action button to download a brochure and provides contact information."",
 ""TrustWorthiness Rating"": ""Neutral"",
 ""Visual Attractiveness Rating"": ""Neutral""
}
",0.0,1.0,,
52837406,52837406,10,5,0,15,11.0,0.0,10.0,0.0,0.0,0.0,2.0,1,2,5,6,1,0,3,6,5,1,True,0.6666666666666666,0.3333333333333333,,,https://panoptes-uploads.zooniverse.org/production/subject_location/f47ea44f-1aaf-49ed-addc-825f78a30c33.jpeg,True,Something's Phishy,Invalid Domain or Sender,"The website pretends to be Absa online banking portal, and it prompts the user to enter their account details.",Very Untrustworthy,Neutral,"Findings: Something's Phishy
Present Cue Types: Invalid Domain or Sender
Website Description: The website pretends to be Absa online banking portal, and it prompts the user to enter their account details.
TrustWorthiness Rating: Very Untrustworthy
Visual Attractiveness Rating: Neutral

Explanation:
The website's domain name ""actionfilmz.com"" is not associated with Absa, which is a major red flag.  Legitimate banking websites use secure domains and are very careful about branding. This looks like a classic attempt to trick users into revealing their banking credentials. 
",1.0,0.0,,
52837407,52837407,8,7,0,15,3.0,0.0,1.0,0.0,0.0,1.0,5.0,0,0,7,5,3,0,0,11,2,2,True,0.5333333333333333,0.4666666666666667,,,https://panoptes-uploads.zooniverse.org/production/subject_location/86bd9146-4abe-4b56-a1c0-bddc0e7c9626.jpeg,True,Something's Phishy,['Potentially Malicious Link'],"The image shows an email notification that a OneDrive document has been shared.  There is a button to click to download the document, but this could be a phishing attempt.",Very Untrustworthy,Visually Unattractive or Unappealing,"{
  ""Findings"": ""Something's Phishy"",
  ""Present Cue Types"": [
    ""Potentially Malicious Link""
  ],
  ""Website Description"": ""The image shows an email notification that a OneDrive document has been shared.  There is a button to click to download the document, but this could be a phishing attempt."",
  ""TrustWorthiness Rating"": ""Very Untrustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Unattractive or Unappealing""
}
",1.0,0.0,,
52837408,52837408,15,0,0,15,12.0,0.0,17.0,0.0,6.0,3.0,12.0,0,1,0,5,9,0,3,6,5,1,True,1.0,0.0,,,https://panoptes-uploads.zooniverse.org/production/subject_location/e69320ad-16f2-4aa8-b089-ca663f25c40a.jpeg,True,Something's Phishy,"['Invalid Domain or Sender', 'Appeal to Action - Urgency']","The image shows a pop-up that looks like a PayPal verification message. The message claims that the user's account is enrolled in identity verification due to a fake transaction or a connection from another country. It then asks the user to confirm their identity. The website URL in the address bar, however, is not a legitimate PayPal domain. This is a phishing attempt to steal the user's PayPal credentials.",Very Untrustworthy,Neutral,"{
 ""Findings"": ""Something's Phishy"",
 ""Present Cue Types"": [
  ""Invalid Domain or Sender"",
  ""Appeal to Action - Urgency""
 ],
 ""Website Description"": ""The image shows a pop-up that looks like a PayPal verification message. The message claims that the user's account is enrolled in identity verification due to a fake transaction or a connection from another country. It then asks the user to confirm their identity. The website URL in the address bar, however, is not a legitimate PayPal domain. This is a phishing attempt to steal the user's PayPal credentials."",
 ""TrustWorthiness Rating"": ""Very Untrustworthy"",
 ""Visual Attractiveness Rating"": ""Neutral""
}
",1.0,0.0,,
52837409,52837409,9,6,0,15,5.0,0.0,1.0,2.0,0.0,0.0,7.0,0,3,4,6,2,0,3,4,4,4,True,0.6,0.4,,,https://panoptes-uploads.zooniverse.org/production/subject_location/5fdcdb4d-9e21-4941-859f-7c2c8c9449a0.jpeg,True,Nothing Phishy Here,[],"The image is a screenshot of a webpage belonging to Daniele Scivoli. It features articles about technology, including a smartwatch review and a story about a scene from The Brady Bunch. The website has a clean design and appears to be legitimate.",Neutral,Visually Unattractive or Unappealing,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: The image is a screenshot of a webpage belonging to Daniele Scivoli. It features articles about technology, including a smartwatch review and a story about a scene from The Brady Bunch. The website has a clean design and appears to be legitimate.
TrustWorthiness Rating: Neutral
Visual Attractiveness Rating: Visually Unattractive or Unappealing 
",0.0,1.0,,
52837410,52837410,4,10,1,14,0.0,0.0,2.0,3.0,0.0,0.0,3.0,1,5,6,2,0,1,4,7,2,0,True,0.2857142857142857,0.7142857142857143,,,https://panoptes-uploads.zooniverse.org/production/subject_location/e373ae2f-d885-45ee-9608-5d2dffbb57ac.jpeg,True,Something's Phishy,['Appeal to Action - Greed'],The website appears to offer free downloads of premium WordPress themes and plugins. ,Very Untrustworthy,Visually Unattractive or Unappealing,"Findings: Something's Phishy
Present Cue Types: ['Appeal to Action - Greed']
Website Description: The website appears to offer free downloads of premium WordPress themes and plugins. 
TrustWorthiness Rating: 'Very Untrustworthy'
Visual Attractiveness Rating: 'Visually Unattractive or Unappealing' 

**Explanation:**

The website is offering premium themes and plugins for free, which is a common tactic used by phishing websites to lure victims. Legitimate premium themes and plugins require purchase and licensing. 

**Other Red Flags:**

* **Generic website name and design:** ""Themesradar"" is a very general name, and the website design is basic and uninspired, which is common for phishing sites that are quickly set up.
* **""Nulled"" in the description:**  The use of the word ""Nulled"" indicates that these themes and plugins are likely cracked versions. Downloading and using nulled software is illegal and risky, as they often contain malware.

**Overall:** This website exhibits several red flags and should be avoided. Downloading themes and plugins from reputable sources like ThemeForest or the developers' official websites is crucial. 
",1.0,0.0,,
52837411,52837411,10,4,1,14,5.0,0.0,3.0,0.0,0.0,0.0,15.0,0,2,4,3,5,0,2,4,5,3,True,0.7142857142857143,0.2857142857142857,,,https://panoptes-uploads.zooniverse.org/production/subject_location/d60482fd-91b0-44db-ab2f-c8e15f706359.jpeg,True,Nothing Phishy Here,,"A webpage for a business and leadership consulting firm, with various articles and information on business growth.",Neutral,Neutral,"Findings: Nothing Phishy Here
Present Cue Types: 
Website Description: A webpage for a business and leadership consulting firm, with various articles and information on business growth.
TrustWorthiness Rating: Neutral
Visual Attractiveness Rating: Neutral 
",0.0,1.0,,
52837412,52837412,13,2,0,15,8.0,0.0,2.0,0.0,8.0,1.0,4.0,1,3,0,10,1,0,2,7,2,4,True,0.8666666666666667,0.13333333333333333,,,https://panoptes-uploads.zooniverse.org/production/subject_location/7c2df0d5-406d-456d-995c-93bb0c2eb793.jpeg,True,Something's Phishy,['Appeal to Action - Urgency '],The image is of a phishing attempt designed to look like a file download page.  The goal of the phishing attempt is to get the user to enter their email and password. ,Very Untrustworthy,Neutral,"Findings: Something's Phishy
Present Cue Types: ['Appeal to Action - Urgency ']
Website Description: The image is of a phishing attempt designed to look like a file download page.  The goal of the phishing attempt is to get the user to enter their email and password. 
TrustWorthiness Rating: Very Untrustworthy
Visual Attractiveness Rating: Neutral 
",1.0,0.0,,
52837413,52837413,6,8,1,14,2.0,0.0,3.0,1.0,1.0,0.0,3.0,0,8,2,3,1,0,10,1,2,1,True,0.42857142857142855,0.5714285714285714,,,https://panoptes-uploads.zooniverse.org/production/subject_location/038ba1df-42d3-458e-8346-2cad3ab8deef.jpeg,True,Nothing Phishy Here,[],"The image appears to be a screenshot of a website for a company called ""ITech Circle."" The company offers services like website development and digital marketing, sales and support of computers and printers, and reseller of PC security. ",Trustworthy,Visually Unattractive or Unappealing,"Findings: Nothing Phishy Here
Present Cue Types: []
Website Description: The image appears to be a screenshot of a website for a company called ""ITech Circle."" The company offers services like website development and digital marketing, sales and support of computers and printers, and reseller of PC security. 
TrustWorthiness Rating: Trustworthy
Visual Attractiveness Rating: Visually Unattractive or Unappealing
",0.0,1.0,,
